"Index","X1COV.DE.Open","X1COV.DE.High","X1COV.DE.Low","X1COV.DE.Close","X1COV.DE.Volume","ADS.DE.Open","ADS.DE.High","ADS.DE.Low","ADS.DE.Close","ADS.DE.Volume","ALV.DE.Open","ALV.DE.High","ALV.DE.Low","ALV.DE.Close","ALV.DE.Volume","BAS.DE.Open","BAS.DE.High","BAS.DE.Low","BAS.DE.Close","BAS.DE.Volume","BAYN.DE.Open","BAYN.DE.High","BAYN.DE.Low","BAYN.DE.Close","BAYN.DE.Volume","BEI.DE.Open","BEI.DE.High","BEI.DE.Low","BEI.DE.Close","BEI.DE.Volume","BMW.DE.Open","BMW.DE.High","BMW.DE.Low","BMW.DE.Close","BMW.DE.Volume","CON.DE.Open","CON.DE.High","CON.DE.Low","CON.DE.Close","CON.DE.Volume","DAI.DE.Open","DAI.DE.High","DAI.DE.Low","DAI.DE.Close","DAI.DE.Volume","DB1.DE.Open","DB1.DE.High","DB1.DE.Low","DB1.DE.Close","DB1.DE.Volume","DBK.DE.Open","DBK.DE.High","DBK.DE.Low","DBK.DE.Close","DBK.DE.Volume","DPW.DE.Open","DPW.DE.High","DPW.DE.Low","DPW.DE.Close","DPW.DE.Volume","DTE.DE.Open","DTE.DE.High","DTE.DE.Low","DTE.DE.Close","DTE.DE.Volume","EOAN.DE.Open","EOAN.DE.High","EOAN.DE.Low","EOAN.DE.Close","EOAN.DE.Volume","FME.DE.Open","FME.DE.High","FME.DE.Low","FME.DE.Close","FME.DE.Volume","FRE.DE.Open","FRE.DE.High","FRE.DE.Low","FRE.DE.Close","FRE.DE.Volume","HEI.DE.Open","HEI.DE.High","HEI.DE.Low","HEI.DE.Close","HEI.DE.Volume","HEN3.DE.Open","HEN3.DE.High","HEN3.DE.Low","HEN3.DE.Close","HEN3.DE.Volume","IFX.DE.Open","IFX.DE.High","IFX.DE.Low","IFX.DE.Close","IFX.DE.Volume","LHA.DE.Open","LHA.DE.High","LHA.DE.Low","LHA.DE.Close","LHA.DE.Volume","LIN.DE.Open","LIN.DE.High","LIN.DE.Low","LIN.DE.Close","LIN.DE.Volume","MRK.DE.Open","MRK.DE.High","MRK.DE.Low","MRK.DE.Close","MRK.DE.Volume","MUV2.DE.Open","MUV2.DE.High","MUV2.DE.Low","MUV2.DE.Close","MUV2.DE.Volume","RWE.DE.Open","RWE.DE.High","RWE.DE.Low","RWE.DE.Close","RWE.DE.Volume","SAP.DE.Open","SAP.DE.High","SAP.DE.Low","SAP.DE.Close","SAP.DE.Volume","SIE.DE.Open","SIE.DE.High","SIE.DE.Low","SIE.DE.Close","SIE.DE.Volume","TKA.DE.Open","TKA.DE.High","TKA.DE.Low","TKA.DE.Close","TKA.DE.Volume","VNA.DE.Open","VNA.DE.High","VNA.DE.Low","VNA.DE.Close","VNA.DE.Volume","VOW3.DE.Open","VOW3.DE.High","VOW3.DE.Low","VOW3.DE.Close","VOW3.DE.Volume","WDI.DE.Open","WDI.DE.High","WDI.DE.Low","WDI.DE.Close","WDI.DE.Volume"
2008-07-22 01:00:00,NA,NA,NA,NA,NA,38.52,39,37.869999,38.860001,2116055,111,111.720001,108.5,111.720001,2857429,41.34,42.279999,41.209999,42.099998,6378700,52.127499,53.623299,52.068501,53.357601,4316034,40,40.259998,38.919998,40.009998,843995,30.4,30.73,29.629999,30.700001,3532676,69.625801,71.202003,69.2099,70.583099,2977793,41.639999,41.639999,40.349998,41,8997415,73.989998,74.120003,71.019997,73.529999,2514325,43.8321,44.274899,42.806801,44.1273,9092438,15.71,15.75,15.32,15.75,6140935,10.8,10.84,10.32,10.59,65342040,35.448601,36.403198,35.448601,36.221901,11586561,34.84,35.220001,34.389999,35.110001,1339296,18.200001,18.4533,17.74,18.4533,230532,70.858704,73.865402,70.858704,73.5149,145462,24.860001,25.42,24.16,25.370001,1154900,4.54699,4.54699,4.17253,4.31964,24903254,15.12,15.44,14.47,15.28,7667440,87.129997,90.129997,87.129997,90.129997,958606,39.555,40.810001,39.555,40.450001,883420,111.830002,114.169998,111.050003,114.099998,1327347,76.445396,77.541801,76.046799,77.212898,2854469,34.82,35.619999,34.810001,35.52,6416065,70.962097,71.960197,69.915497,71.6791,6149117,32.790001,33.759998,32.77,33.32,3148753,NA,NA,NA,NA,NA,95.088097,98.706299,94.640701,97.066101,226423,4.98,6.25,4.81,5.39,5385981
2008-07-23 01:00:00,NA,NA,NA,NA,NA,39.049999,39.529999,38.580002,39.169998,1383550,113.580002,116.879997,112.610001,116.25,5077727,42.599998,42.599998,42,42.130001,4422707,53.357601,53.997299,52.9935,53.249401,3883037,40.200001,41.860001,40,41.610001,1056035,31.120001,32.200001,31.120001,31.870001,5064542,71.318001,71.5308,69.616096,70.177002,2681916,41.799999,42.889999,41.450001,42.560001,11475129,75,76.449997,74.220001,76.139999,2309625,45.2691,47.203201,44.9739,46.915798,17356625,15.96,16.07,15.8,16,8995694,10.7,10.725,10.51,10.65,24759804,36.6147,36.898602,35.605701,35.998402,11655872,35.279999,35.349998,34.349998,34.740002,1521529,18.6667,18.6667,18.0567,18.4433,160989,74.197403,74.695396,72.592598,73.634804,79492,25.52,26.18,25.360001,25.75,1789400,4.49349,4.60048,4.37759,4.52916,19952987,15.57,16.01,15.44,15.89,10109482,90.959999,92.07,90.160004,90.669998,1072572,39.75,40.325001,37.220001,37.549999,4564548,114.769997,116.470001,114.480003,115.610001,1864354,77.551804,78.2295,75.588303,75.648102,3641438,35.700001,35.77,34.959999,35.169998,10453524,72.580299,72.822601,70.884499,71.543503,4686554,33.799999,34.150002,33.41,33.52,3900541,NA,NA,NA,NA,NA,97.414001,103.089996,97.414001,101.291,470896,5.49,6.07,5.41,5.89,4461034
2008-07-24 01:00:00,NA,NA,NA,NA,NA,39.139999,39.610001,38.900002,39.150002,1236909,116,116.949997,113.190002,114.389999,3745490,41.900002,42.189999,41.169998,41.349998,5415703,53.298599,54.026798,52.708099,53.131302,3813519,42.150002,42.150002,40.91,41.290001,784283,32.200001,32.459999,30.17,30.48,8068766,70.563797,71.172997,69.848198,70.379997,3202226,43.349998,43.799999,37.66,38.470001,46670179,77.599998,79.080002,76.599998,77.779999,2293457,48.321701,48.376099,46.7061,46.760502,11851193,16.5,16.5,15.74,15.94,9921985,10.64,10.875,10.61,10.76,27310984,36.089001,36.3246,35.5271,36.010502,8897234,34.869999,35.790001,34.73,35.34,1382263,18.5,18.6667,18.1367,18.4133,114030,73.846901,73.911499,70.047096,70.268501,103129,25.940001,26.110001,25.41,25.83,1356700,4.56482,4.59156,4.29289,4.30626,17541961,16.049999,16.049999,15.46,15.62,8320798,91.489998,91.489998,88.720001,89.239998,687379,38.299999,39.764999,37.810001,39.259998,3754208,116.440002,117.029999,115.620003,116.43,1476748,75.897301,76.086601,74.302597,75.119904,3239039,35.139999,35.25,34.580002,34.75,7541442,71.000801,71.931099,69.799202,70.2547,5142149,33.880001,33.900002,31.32,31.620001,6210023,NA,NA,NA,NA,NA,101.480003,102.115997,95.922997,97.433899,367522,6.18,6.4,5.86,5.98,3195671
2008-07-25 01:00:00,NA,NA,NA,NA,NA,38.919998,39.200001,38.439999,39,1120354,112.529999,112.889999,104.449997,109.129997,9072234,40.75,42.240002,40.73,41.810001,5306530,52.442402,55.857201,52.3046,55.060101,6222568,40.779999,41.41,40.619999,40.880001,850062,30.25,30.93,29.6,30.68,4263907,70.379997,71.066597,70.321999,70.496101,2747323,38.310001,39.240002,37.549999,38.880001,13956008,76.190002,76.300003,74.260002,75.220001,2013591,45.439999,46.6595,44.935101,46.271099,12291297,15.92,16.08,15.74,15.91,6668839,10.695,11.02,10.67,10.93,26073290,35.820099,36.668999,35.820099,36.309502,9479260,35.150002,36.09,35,36.09,1579869,18.200001,18.58,18.200001,18.52,113937,69.170998,70.443703,68.802002,70.176201,99711,25.700001,26.219999,25.26,26.02,1758000,4.32409,4.5559,4.13241,4.53361,21374624,15.38,15.62,15.05,15.45,10459469,88.139999,92.599998,88.139999,92.089996,1303769,38.775002,39.84,38.580002,39.529999,1368486,113.550003,114.190002,101.540001,107.879997,11685690,74.601601,76.046799,74.362396,75.269302,2735391,34.720001,34.98,33.93,34.240002,11836574,69.721703,72.066704,68.965897,71.262497,5561284,31,32.57,30.83,32.290001,3337335,NA,NA,NA,NA,NA,95.873299,98.437897,94.4916,98.209297,235139,5.8,6.19,5.5,6,1371434
2008-07-28 01:00:00,NA,NA,NA,NA,NA,39.07,39.099998,38.310001,38.41,978958,108.489998,108.489998,106.089996,107,2508025,41.990002,42.049999,41.259998,41.259998,4692298,54.6665,55.886799,54.450001,55.07,3449515,41.029999,41.82,40.810001,41.139999,494199,30.51,30.51,29.65,29.75,3596172,70.4767,70.670197,69.548401,69.915901,1351755,38.860001,38.860001,38.009998,38.259998,6440134,74.400002,74.529999,71.089996,71.389999,1980940,45.478802,46.061401,45.207001,45.3312,6438698,15.91,15.96,15.39,15.48,8041536,10.85,10.91,10.65,10.65,19701277,36.490799,36.6721,35.980301,36.2491,5549928,36.290001,36.650002,36.07,36.099998,1170870,18.52,18.860001,18.379999,18.700001,94515,70.489799,71.338303,69.825798,70.056396,73684,25.9,26.75,25.52,26.15,1416400,4.50241,4.52916,4.31518,4.31518,10668716,15.45,15.45,14.72,14.99,9384201,92.019997,92.339996,91.18,91.300003,718874,39.424999,39.599998,39.005001,39.215,1262316,106.699997,106.699997,104.32,105.290001,2612485,75.6082,75.827499,74.402199,74.870697,1571306,34.509998,34.549999,33.830002,33.950001,8358250,70.836098,71.136497,69.818604,70.2547,4069751,32.049999,33.099998,32.049999,32.439999,2707136,NA,NA,NA,NA,NA,97.016403,98.358398,95.604897,98.358398,592787,6.1,6.13,5.82,5.84,1127799
2008-07-29 01:00:00,NA,NA,NA,NA,NA,38.200001,39.209999,37.689999,39.130001,1505093,105,107.980003,103.440002,107.480003,3664432,41,41.740002,40.900002,41.419998,5626640,54.194099,55.0798,53.643002,54.814098,4714247,40.619999,40.900002,39.880001,40.709999,854988,29.25,29.66,28.75,29.48,4642472,69.625801,70.089897,69.384003,69.848198,1560751,37.75,38.880001,37.32,38.360001,9484359,69.589996,71.800003,68.010002,71.269997,2523841,43.971901,45.300201,43.334999,44.873001,12097471,15.25,15.51,15.13,15.41,6359690,10.56,10.825,10.53,10.75,18164626,35.950001,36.7295,35.838299,36.348801,8490883,35.639999,36.099998,35.360001,35.709999,1293126,18.9167,18.9167,18.2967,18.469999,126306,69.881104,70.323799,68.608398,69.475304,113901,25.66,26.18,25.24,25.93,1657800,4.20819,4.30181,4.14578,4.26169,15288870,14.8,15.14,14.38,15.1,9872296,89.650002,91.169998,88.309998,90.849998,1243195,38.5,39.035,38.419998,38.950001,1274448,103.260002,106.959999,102.75,105.790001,2070237,74.0634,75.917198,74.013496,75.089996,2181154,36,37.259998,35.25,37.259998,41503952,69.188698,71.223701,68.258499,70.9524,6710263,32,33.950001,31.9,33.389999,5337836,NA,NA,NA,NA,NA,96.927002,99.1735,96.648697,98.805702,513494,5.75,6.03,5.57,5.97,1170908
2008-07-30 01:00:00,NA,NA,NA,NA,NA,39.310001,40.299999,38.779999,40,1678716,109,109.940002,107.25,108.540001,2620278,41.700001,41.75,41.09,41.150002,5047967,54.912498,55.817902,53.338001,53.751301,7362017,41.689999,42.310001,40.919998,41.849998,489525,29.76,29.85,29.1,29.41,2999434,70.022202,70.060898,69.190598,69.558098,1403827,38.5,38.889999,37.610001,38.07,9479979,73.059998,73.68,72.040001,72.82,1991636,46.2789,46.2789,44.608898,45.696301,8013891,15.54,15.75,15.35,15.54,4768742,10.9,10.935,10.76,10.89,18076276,36.040699,36.738499,36.007401,36.554199,8044903,35.779999,36.23,35.130001,36.139999,1375320,18.4,18.883301,18.2367,18.883301,175221,70.286903,71.762604,69.632103,70.369904,85103,26.07,26.450001,25.799999,26.110001,1453600,4.33301,4.43554,4.28843,4.39096,12265901,15.1,15.38,14.74,14.88,8199276,90.5,90.510002,89.150002,89.239998,899777,38.705002,38.919998,38.52,38.794998,929710,105.82,107.120003,104.760002,105.949997,1587392,74.751099,76.286003,74.252701,75.628197,2667480,37.700001,37.740002,37.259998,37.259998,10523854,74.615303,75.661797,73.781898,75.051399,11930751,35.880001,36.189999,34.830002,36,9089114,NA,NA,NA,NA,NA,99.392197,99.899101,97.990601,98.885201,375950,6.1,6.25,6.07,6.22,1003361
2008-07-31 01:00:00,NA,NA,NA,NA,NA,39.939999,39.990002,39.169998,39.41,1061402,109.470001,110.790001,107.709999,109.32,2515989,41.5,41.5,40.259998,40.689999,9610354,54.508999,55.286499,53.810299,54.538601,4900501,41.849998,42.049999,40.889999,41.5,805361,29.41,29.559999,28.6,28.91,4395296,69.548401,70.573402,69.016502,69.964203,1562383,37.849998,38,37.040001,37.330002,10111288,73.879997,75.470001,72.169998,73.510002,2053550,45.595299,46.511902,44.834099,46.286598,10873378,15.27,15.4,14.76,15.09,13172916,10.93,11.17,10.905,11.155,29586608,36.379002,37.2612,36.369999,36.992298,9922016,35.400002,36.099998,35.150002,35.43,1903159,18.8633,18.8633,18.4233,18.676701,186618,70.379204,71.3937,68.7836,70.702003,105007,25.9,26.209999,25.139999,25.65,1789800,4.42217,4.42663,4.25277,4.36422,11890986,14.84,14.92,14.46,14.77,6524613,90.160004,90.239998,88.669998,88.879997,948763,38.965,39.360001,38.5,38.810001,1917340,105.599998,107.75,105.510002,106.800003,1781527,76.016899,77.491997,75.9272,76.704597,2708923,37.209999,37.5,36.75,37.259998,8815441,75.807198,76.902199,75.119202,76.320801,7424684,35.900002,36.59,35.630001,35.91,4408611,NA,NA,NA,NA,NA,97.026398,100.296997,96.847504,99.7798,844204,6.2,6.25,6.11,6.15,508313
2008-08-01 01:00:00,NA,NA,NA,NA,NA,39.34,40.139999,39.110001,39.25,1158777,107.68,110.610001,107.68,108.550003,2093650,40.049999,40.779999,39.91,40.16,5685565,55.060101,55.060101,53.7906,54.026798,3342915,41.950001,41.950001,40.700001,41.18,539320,26.1,27.389999,25.799999,27.360001,14642149,70.302696,70.486397,69.306602,70.254303,2034931,36.5,37.119999,36.049999,36.639999,9867720,73.099998,74.379997,70.07,70.279999,2440929,45.742901,46.667301,45.502102,45.641899,8388401,15.09,15.32,14.8,14.91,5799728,11.15,11.2,10.99,10.99,19221562,37.082901,37.415199,36.366901,36.644901,6697842,35.259998,36.200001,35.209999,35.990002,962672,18.73,19.2267,18.73,19.006701,112029,70.508301,70.508301,67.2342,67.695297,122421,25.6,25.68,24.690001,24.879999,1756500,4.31518,4.41325,4.27506,4.27506,11005886,14.65,15.1,14.57,14.71,5861196,90,90,88.779999,89.379997,1025665,39,39.605,38.849998,39.380001,2366532,105.699997,108.709999,105.699997,106.940002,1543275,76.445396,77.153099,75.468697,75.996902,1861772,37.040001,37.450001,36.93,37.200001,6526925,75.904099,76.262604,74.208298,74.692802,6116283,35.84,35.84,34.91,35.18,3179486,NA,NA,NA,NA,NA,98.785797,98.785797,95.922997,97.443901,298411,6.07,6.13,5.95,6.04,267360
2008-08-04 01:00:00,NA,NA,NA,NA,NA,39,39.09,38.169998,38.369999,1388732,108,109.43,107.510002,108.720001,1670315,39.900002,40.110001,39.459999,39.689999,5032361,54.715698,54.715698,53.436401,53.751301,2330037,40.560001,41.700001,40.529999,41.18,664926,27.32,27.450001,26.469999,26.629999,5551120,70.012604,70.370399,69.2099,69.5774,1967947,37.110001,38.200001,36.5,36.970001,12079871,69.82,69.860001,66.059998,66.739998,2109096,45.051601,45.575901,44.803101,44.919601,7168357,14.8,14.895,14.67,14.73,5537206,10.96,11.05,10.86,11.035,15666465,36.9772,37.104099,36.098099,36.478699,3376242,35.669998,36.459999,35.669998,36.029999,947873,19.016701,19.559999,19.0033,19.530001,257478,68.018097,68.626801,67.049698,67.2342,95907,24.879999,25.26,24.41,24.870001,1568000,4.27952,4.50241,4.27952,4.47566,14201741,14.53,14.7,14.4,14.54,4372637,89,89.199997,87.199997,87.489998,756894,39.494999,39.630001,38.970001,39.125,840840,106.220001,107.199997,105.360001,106.559998,1131910,76.136497,76.395599,75.319199,75.658096,1276540,37.490002,37.490002,36.91,37,5343739,74.605598,74.944801,73.597801,74.092003,3363321,34.279999,35.700001,34.150002,34.700001,2923543,NA,NA,NA,NA,NA,95.604897,98.408096,95.575104,96.101997,332235,6.1,6.24,5.92,6.21,553302
2008-08-05 01:00:00,NA,NA,NA,NA,NA,40.5,41.400002,39.889999,41.310001,3732143,109.800003,114.620003,108.400002,114.050003,3941330,39.360001,40.310001,38.810001,39.93,6779386,53.534801,54.991199,53.0723,54.597599,5054210,39.299999,39.889999,37.32,39.540001,2795591,26.75,27.639999,26.6,27.639999,5800815,69.6548,70.621803,69.451698,69.828796,1892495,37.5,39.040001,37.27,38.779999,12772690,67.5,70.849998,66.5,70.309998,2264646,45.575901,47.770199,44.938999,47.5294,13369859,14.57,15.48,14.52,15.405,8990341,11.11,11.32,11.06,11.31,28613124,36.678101,37.339699,36.1796,36.705299,9341682,35.5,36.900002,35.5,36.830002,1711966,19.25,19.5467,19.07,19.366699,203718,67.326401,67.935097,64.033897,67.2342,219230,25,26.6,24.690001,26.190001,2107200,4.5559,4.79662,4.54699,4.78325,18125441,14.71,15.575,14.7,15.47,11633450,89.230003,89.400002,87.610001,87.800003,1223949,38.875,39.634998,38.875,39.5,1448714,107.209999,111.559998,106.199997,110.370003,2319184,75.658096,77.163002,75.598297,76.026802,2668641,37.325001,37.549999,37.099998,37.240002,8235641,73.936996,76.233597,72.967903,75.652199,5754949,34.220001,34.900002,33.669998,34.669998,3644882,NA,NA,NA,NA,NA,95.932999,98.805702,95.932999,97.891197,386511,6.25,6.52,6.25,6.4,942822
2008-08-06 01:00:00,NA,NA,NA,NA,NA,41.5,43.73,41.130001,43.630001,4117390,115.169998,115.169998,112.709999,112.980003,3365390,40,40.049999,39.369999,39.970001,6141886,54.597599,55.502998,54.253201,54.637001,3877650,39.470001,40.130001,38.509998,39.130001,1391836,27.700001,27.92,27.055,27.77,4007165,69.925499,71.056999,69.722504,70.505798,1620570,39.18,40.07,38.509998,40.009998,10326741,74.300003,75,71.900002,72.25,2939135,48.2285,48.422699,47.591599,48.166401,8365012,15.56,15.93,15.51,15.74,7962263,11.305,11.365,11.155,11.355,22156034,36.3428,36.750599,35.708401,36.2159,11332074,36.5,37.200001,36.490002,37.130001,1515652,19.6,19.876699,19.200001,19.8167,95502,68.2948,72.638702,67.639999,72.140701,249767,26,27.57,25.700001,27.33,3676300,4.80554,4.95265,4.75205,4.82337,14105823,15.61,15.7,15.31,15.63,6987374,87.5,88.779999,86.860001,88.050003,984001,39.685001,39.689999,38.759998,39.349998,1295664,112,113.25,108.639999,112.93,2400572,76.265999,76.425499,74.182999,75.428802,3709131,37.490002,37.860001,37.330002,37.860001,10099837,75.913803,76.611504,74.566803,76.553398,4982622,34.810001,35.849998,34.669998,35.700001,2610435,NA,NA,NA,NA,NA,97.473701,98.398102,95.495598,98.398102,344945,6.54,6.65,6.47,6.6,825095
2008-08-07 01:00:00,NA,NA,NA,NA,NA,43.209999,43.34,42.169998,42.23,2468345,108.800003,113.419998,108.080002,112.029999,5405914,40,40.330002,39.779999,39.91,3834829,54.9617,55.493099,54.4893,54.7747,3524311,38,39.09,37.400002,37.779999,1360356,27.639999,28.129999,27.34,27.625,4214595,70.447701,70.766899,69.848198,70.060898,931957,39.994999,40.849998,39.619999,40.209999,7466089,71.559998,71.989998,69.849998,69.849998,2083738,47.948898,49.684898,47.948898,48.1353,10378510,15.62,15.88,15.61,15.625,5650653,11.185,11.69,11.175,11.31,34667272,35.7537,36.859402,35.7537,36.496799,7306161,37,37.310001,36.790001,36.849998,1044064,19.6633,19.926701,19.553301,19.553301,113265,71.873199,72.1315,70.628197,71.697998,126753,27.07,27.629999,26.799999,27.18,1385000,4.78771,4.92144,4.72084,4.87241,10571422,15.45,15.55,15.04,15.305,5502375,88.099998,88.400002,87,87.199997,755492,39.365002,39.630001,38.68,38.825001,966252,111.489998,112.470001,110.260002,111,1786238,75.648102,76.574997,75.648102,75.727798,2258789,37.889999,38.169998,37.73,37.91,6010566,75.875,77.183197,75.739403,76.553398,3850904,35.509998,37.169998,35.43,35.43,4770682,NA,NA,NA,NA,NA,97.751999,100.375999,97.394203,100.078003,408483,6.54,7.15,6.52,6.8,1026134
2008-08-08 01:00:00,NA,NA,NA,NA,NA,42.279999,42.59,41.32,42.150002,2325840,110.989998,113.080002,109.089996,112.470001,3255548,39.889999,40.290001,39.400002,39.93,3494539,54.7649,54.7747,53.2887,53.633202,4606973,37.57,38.130001,37.470001,37.77,943859,27.51,29.665001,27.309999,29.43,8626905,70.089897,70.737801,69.5774,70.3414,1496652,40.139999,41.990002,39.919998,41.77,12055422,69.809998,70.32,67.300003,68.440002,2016005,47.700298,49.075199,47.3974,48.632401,8658640,15.84,15.84,15.45,15.82,4209259,11.305,11.485,11.175,11.405,23760802,36.315601,36.569401,35.255199,35.617699,13696183,36.810001,37.200001,36.349998,37.040001,1447756,19.360001,19.74,19.360001,19.74,210738,70.563599,72.684898,70.434502,71.430496,218512,27.219999,28.43,27.200001,27.969999,2101100,4.86795,5.17108,4.83229,5.10867,16220094,15.15,15.77,15.15,15.71,6975607,87.379997,87.550003,85.419998,87.389999,711069,38.825001,39.044998,38.459999,38.91,769816,110.860001,111.269997,107.790001,109.309998,1841987,75.9571,75.9571,74.182999,75.717903,3106891,38,38.275002,37.564999,38.134998,8665534,76.727798,77.105698,74.954498,76.805298,3900704,35.439999,35.82,34.75,35.23,2521386,NA,NA,NA,NA,NA,99.272903,103.080002,99.074097,102.403999,394459,6.66,7.07,6.64,6.96,785206
2008-08-11 01:00:00,NA,NA,NA,NA,NA,42,43.900002,42,43.900002,1939302,111.720001,114.769997,111.379997,114.610001,2900776,40.07,40.310001,39.880001,40.080002,2669975,54.223598,54.223598,53.111599,53.396999,3208726,37.619999,39.110001,37.619999,39.02,739495,29.99,30.870001,29.91,30.754999,7986719,70.1576,70.399399,69.345299,69.635399,1846964,42.75,43.349998,42.5,42.779999,12463502,69.010002,71.290001,68.849998,70.559998,2257443,49.009201,49.758701,48.698502,49.5606,7425991,15.88,16.035,15.68,15.995,4277123,11.46,11.48,11.29,11.48,21581716,35.083,35.635899,34.720501,35.1646,12698504,36.900002,37.189999,36.529999,36.799999,865921,19.620001,19.799999,19.506701,19.563299,157041,71.015503,73.496498,70.554398,72.841599,196874,27.940001,28.290001,27.549999,27.790001,1321600,5.10867,5.26024,5.06855,5.17554,8622348,15.79,15.945,15.52,15.92,4679435,87.75,88.220001,86.849998,88,633604,39.009998,39.009998,38.575001,38.669998,713398,108.910004,110.699997,108.910004,110.410004,990627,74.950401,75.618202,74.262703,74.751099,2716046,38.369999,38.5,38.049999,38.5,7140793,76.660004,77.328598,76.165703,76.9216,3242232,35.119999,35.799999,34.860001,35.27,2446667,NA,NA,NA,NA,NA,101.389999,105.117996,101.389999,104.730003,146363,6.91,7.14,6.9,7.09,536133
2008-08-12 01:00:00,NA,NA,NA,NA,NA,43.740002,43.75,42.919998,43,1399087,113.989998,115.199997,112.870003,113.720001,2195904,40.099998,40.57,39.73,40.34,3786881,53.387199,53.7808,52.727798,53.101799,2541551,41.299999,41.759998,40.290001,40.880001,1454331,30.75,32.169998,30.290001,31.219999,6611109,69.529099,69.548401,68.842499,69.238998,2047669,43,44.439999,42.439999,43.369999,11425102,71.029999,71.029999,68.720001,69.029999,1806463,48.8344,50.372398,48.7878,49.347,8022897,16.055,16.105,15.845,15.96,4496044,11.45,11.51,11.355,11.47,15897716,34.8927,35.119301,34.6661,34.901699,8852773,36.93,36.93,36.110001,36.490002,1030191,19.233299,19.233299,17.616699,17.9333,1356672,72.970703,74.501701,71.3937,72.989197,83725,27.09,28.35,27.02,27.6,2146500,5.19783,5.43855,5.16662,5.3806,14179107,15.89,16.004999,15.61,15.76,5060061,87.470001,88.169998,86.660004,87,837515,38.764999,38.764999,38.299999,38.5,673920,109,110.760002,108.599998,109.5,1054352,74.691299,75.020203,73.305901,74.541801,2445004,38.200001,38.509998,38.005001,38.509998,6507355,76.553398,76.553398,75.128899,75.535896,4777640,34.950001,35.029999,33.650002,34.099998,4085570,NA,NA,NA,NA,NA,103.507004,106.210999,103.099998,106.210999,288675,7.19,7.19,6.72,6.92,627657
2008-08-13 01:00:00,NA,NA,NA,NA,NA,42.630001,42.790001,41.98,42.139999,1775821,112.43,112.870003,109.059998,109.480003,3609094,40.439999,40.799999,39.799999,39.950001,4408771,53.042702,54.321999,52.403099,52.550701,4397078,40.700001,40.880001,39.669998,39.919998,618822,30.834999,31,29.08,29.219999,8314161,69.335602,71.366402,69.171303,70.757202,4853034,42.799999,42.98,41.130001,41.334999,9846665,67.800003,68.010002,64.800003,65.050003,2798725,48.414902,48.779999,46.609001,46.609001,14310967,15.84,15.915,15.42,15.46,5619784,11.41,11.455,11.1,11.1,23692740,34.8564,36.1343,34.7658,35.0196,19988776,36.34,36.540001,35.84,36.009998,1030121,18.2167,18.4967,18.036699,18.43,942075,72.4543,73.321198,70.554398,70.785004,120699,27.5,27.690001,26.620001,26.639999,1938100,5.40289,5.40289,5.22458,5.26024,11389110,15.73,15.74,15.01,15.12,6095404,86.989998,87.349998,84.519997,85.099998,1262765,38.490002,39.119999,38.259998,38.455002,1616490,108.650002,109.459999,107.830002,108.480003,1377593,74.252701,75.349098,73.126503,73.126503,3977157,38.330002,38.654999,38.125,38.299999,8523558,74.721901,75.555298,73.045502,73.384598,5260770,34.169998,34.740002,33.720001,33.77,3800777,NA,NA,NA,NA,NA,105.833,105.873001,103.059998,103.875,268095,6.81,6.88,6.53,6.54,788397
2008-08-14 01:00:00,NA,NA,NA,NA,NA,42.299999,42.849998,41.75,42.389999,1352691,110.800003,111.279999,108.230003,110.220001,2609645,40.299999,40.650002,39.689999,39.919998,3316941,52.855801,53.623299,52.412899,53.042702,2705485,39.779999,40.150002,39.34,39.66,920848,28.98,29.18,28.469999,28.879999,4748528,70.979599,71.637199,70.650803,70.834503,2606034,41.400002,41.715,40.5,41.400002,6962211,65.940002,66.099998,64.5,65.699997,1571316,46.7682,47.3391,46.251701,46.807098,8061811,15.53,15.64,15.28,15.5,4557911,11.175,11.23,10.95,10.96,21839700,35.518002,35.934898,35.391201,35.599602,10600973,36.18,36.25,35.130001,35.619999,1320197,18.49,18.639999,18.360001,18.563299,296700,71.347504,71.993103,69.392303,70.462196,81982,26.860001,26.879999,26.5,26.700001,1060300,5.28699,5.31373,5.02397,5.16217,16195715,15.04,15.195,14.85,14.99,4682048,85.959999,86.449997,84.849998,85.800003,550622,38.514999,38.880001,37.584999,37.695,1299032,108.650002,108.82,106.540001,107.580002,1205721,73.754402,74.202904,71.611504,72.727798,5003786,38.540001,38.880001,38.279999,38.709999,7701483,73.646301,73.985397,72.5028,73.539703,3444112,34.599998,34.75,33.25,33.830002,3573113,NA,NA,NA,NA,NA,104.709999,104.709999,101.767998,104.073997,155177,6.67,6.74,6.4,6.66,545143
