W617B.XPAR,NL0010173696,W617B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7B1,XPAR,,PAR
W608B.XPAR,NL0010173605,W608B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7F7,XPAR,,PAR
W603B.XPAR,NL0010173555,W603B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7J3,XPAR,,PAR
W615B.XPAR,NL0010173670,W615B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7M9,XPAR,,PAR
W614B.XPAR,NL0010173662,W614B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7Q5,XPAR,,PAR
W595B.XPAR,NL0010173472,W595B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7T2,XPAR,,PAR
W606B.XPAR,NL0010173589,W606B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL7X7,XPAR,,PAR
W596B.XPAR,NL0010173480,W596B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035GL801,XPAR,,PAR
3H77Z.XPAR,DE000CK53M30,3H77Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYQZ9,XPAR,,PAR
4H48Z.XPAR,DE000CK53NQ8,4H48Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYR23,XPAR,,PAR
4H33Z.XPAR,DE000CK53NA2,4H33Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYR69,XPAR,,PAR
4H53Z.XPAR,DE000CK53NU0,4H53Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYR96,XPAR,,PAR
4H67Z.XPAR,DE000CK53P78,4H67Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRD1,XPAR,,PAR
3H82Z.XPAR,DE000CK53M71,3H82Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRH7,XPAR,,PAR
4H47Z.XPAR,DE000CK53NP0,4H47Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRL2,XPAR,,PAR
4H28Z.XPAR,DE000CK53N62,4H28Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRP8,XPAR,,PAR
4H21Z.XPAR,DE000CK53MZ1,4H21Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRS5,XPAR,,PAR
4H37Z.XPAR,DE000CK53NE4,4H37Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRW0,XPAR,,PAR
4H23Z.XPAR,DE000CK53N13,4H23Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYRZ7,XPAR,,PAR
3H87Z.XPAR,DE000CK53MC0,3H87Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYS21,XPAR,,PAR
4H13Z.XPAR,DE000CK53MS6,4H13Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYS58,XPAR,,PAR
3H97Z.XPAR,DE000CK53MM9,3H97Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYS85,XPAR,,PAR
4H11Z.XPAR,DE000CK53MQ0,4H11Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSC0,XPAR,,PAR
4H38Z.XPAR,DE000CK53NF1,4H38Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSG6,XPAR,,PAR
4H14Z.XPAR,DE000CK53MT4,4H14Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSK1,XPAR,,PAR
4H17Z.XPAR,DE000CK53MW8,4H17Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSP6,XPAR,,PAR
4H64Z.XPAR,DE000CK53P45,4H64Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSS3,XPAR,,PAR
3H99Z.XPAR,DE000CK53MP2,3H99Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYSX7,XPAR,,PAR
4H25Z.XPAR,DE000CK53N39,4H25Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYT01,XPAR,,PAR
3H83Z.XPAR,DE000CK53M89,3H83Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYT38,XPAR,,PAR
3H95Z.XPAR,DE000CK53MK3,3H95Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYT65,XPAR,,PAR
4H31Z.XPAR,DE000CK53N88,4H31Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYT92,XPAR,,PAR
4H36Z.XPAR,DE000CK53ND6,4H36Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTD7,XPAR,,PAR
4H49Z.XPAR,DE000CK53NR6,4H49Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTH3,XPAR,,PAR
3H92Z.XPAR,DE000CK53MG1,3H92Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTL8,XPAR,,PAR
4H12Z.XPAR,DE000CK53MR8,4H12Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTP4,XPAR,,PAR
4H16Z.XPAR,DE000CK53MV0,4H16Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTS1,XPAR,,PAR
4H61Z.XPAR,DE000CK53P11,4H61Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTW6,XPAR,,PAR
4H22Z.XPAR,DE000CK53N05,4H22Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYTZ3,XPAR,,PAR
4H57Z.XPAR,DE000CK53NY2,4H57Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYV24,XPAR,,PAR
4H44Z.XPAR,DE000CK53NL9,4H44Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYV51,XPAR,,PAR
4H35Z.XPAR,DE000CK53NC8,4H35Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYV88,XPAR,,PAR
3H86Z.XPAR,DE000CK53MB2,3H86Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVC3,XPAR,,PAR
4H62Z.XPAR,DE000CK53P29,4H62Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVG9,XPAR,,PAR
4H32Z.XPAR,DE000CK53N96,4H32Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVK4,XPAR,,PAR
4H15Z.XPAR,DE000CK53MU2,4H15Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVN1,XPAR,,PAR
4H42Z.XPAR,DE000CK53NJ3,4H42Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVR7,XPAR,,PAR
4H29Z.XPAR,DE000CK53N70,4H29Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVV2,XPAR,,PAR
4H41Z.XPAR,DE000CK53NH7,4H41Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYVY9,XPAR,,PAR
4H27Z.XPAR,DE000CK53N54,4H27Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYW13,XPAR,,PAR
4H54Z.XPAR,DE000CK53NV8,4H54Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYW40,XPAR,,PAR
4H46Z.XPAR,DE000CK53NN5,4H46Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYW77,XPAR,,PAR
4H39Z.XPAR,DE000CK53NG9,4H39Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWB2,XPAR,,PAR
4H18Z.XPAR,DE000CK53MX6,4H18Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWF8,XPAR,,PAR
4H34Z.XPAR,DE000CK53NB0,4H34Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWJ4,XPAR,,PAR
4H51Z.XPAR,DE000CK53NS4,4H51Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWM0,XPAR,,PAR
4H24Z.XPAR,DE000CK53N21,4H24Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWQ6,XPAR,,PAR
3H81Z.XPAR,DE000CK53M63,3H81Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWT3,XPAR,,PAR
3H79Z.XPAR,DE000CK53M55,3H79Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYWX8,XPAR,,PAR
3H89Z.XPAR,DE000CK53ME6,3H89Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYX02,XPAR,,PAR
4H55Z.XPAR,DE000CK53NW6,4H55Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYX39,XPAR,,PAR
4H58Z.XPAR,DE000CK53NZ9,4H58Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYX66,XPAR,,PAR
4H52Z.XPAR,DE000CK53NT2,4H52Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYX93,XPAR,,PAR
4H59Z.XPAR,DE000CK53P03,4H59Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYXD8,XPAR,,PAR
3H76Z.XPAR,DE000CK53M22,3H76Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYXH4,XPAR,,PAR
3H93Z.XPAR,DE000CK53MH9,3H93Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYXL9,XPAR,,PAR
4H56Z.XPAR,DE000CK53NX4,4H56Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYXV8,XPAR,,PAR
4H65Z.XPAR,DE000CK53P52,4H65Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYXY5,XPAR,,PAR
4H43Z.XPAR,DE000CK53NK1,4H43Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYY19,XPAR,,PAR
4H45Z.XPAR,DE000CK53NM7,4H45Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYY46,XPAR,,PAR
4H19Z.XPAR,DE000CK53MY4,4H19Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYY73,XPAR,,PAR
3H84Z.XPAR,DE000CK53M97,3H84Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYB8,XPAR,,PAR
3H88Z.XPAR,DE000CK53MD8,3H88Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYF4,XPAR,,PAR
3H96Z.XPAR,DE000CK53ML1,3H96Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYJ0,XPAR,,PAR
4H26Z.XPAR,DE000CK53N47,4H26Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYM6,XPAR,,PAR
4H63Z.XPAR,DE000CK53P37,4H63Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYQ2,XPAR,,PAR
3H98Z.XPAR,DE000CK53MN7,3H98Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYW5,XPAR,,PAR
3H85Z.XPAR,DE000CK53MA4,3H85Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYYZ2,XPAR,,PAR
3H91Z.XPAR,DE000CK53MF3,3H91Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYZ25,XPAR,,PAR
4H66Z.XPAR,DE000CK53P60,4H66Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYZ52,XPAR,,PAR
3H78Z.XPAR,DE000CK53M48,3H78Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYZ89,XPAR,,PAR
3H94Z.XPAR,DE000CK53MJ5,3H94Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0035PYZC4,XPAR,,PAR
W715B.XPAR,NL0010191128,W715B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4C0,XPAR,,PAR
W692B.XPAR,NL0010190898,W692B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4G6,XPAR,,PAR
W691B.XPAR,NL0010190880,W691B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4K1,XPAR,,PAR
W717B.XPAR,NL0010191144,W717B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4N8,XPAR,,PAR
W690B.XPAR,NL0010190872,W690B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4R4,XPAR,,PAR
W706B.XPAR,NL0010191037,W706B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J4Y6,XPAR,,PAR
W713B.XPAR,NL0010191102,W713B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J519,XPAR,,PAR
W705B.XPAR,NL0010191029,W705B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J546,XPAR,,PAR
W703B.XPAR,NL0010191003,W703B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J5C7,XPAR,,PAR
W711B.XPAR,NL0010191086,W711B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J5G3,XPAR,,PAR
W716B.XPAR,NL0010191136,W716B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J5R1,XPAR,,PAR
W726B.XPAR,NL0010191235,W726B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J5Y3,XPAR,,PAR
W699B.XPAR,NL0010190963,W699B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J617,XPAR,,PAR
W732B.XPAR,NL0010191292,W732B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J671,XPAR,,PAR
W698B.XPAR,NL0010190955,W698B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6F2,XPAR,,PAR
W696B.XPAR,NL0010190930,W696B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6J8,XPAR,,PAR
W730B.XPAR,NL0010191276,W730B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6M4,XPAR,,PAR
W702B.XPAR,NL0010190997,W702B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6Q0,XPAR,,PAR
W714B.XPAR,NL0010191110,W714B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6T7,XPAR,,PAR
W709B.XPAR,NL0010191060,W709B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J6X2,XPAR,,PAR
W693B.XPAR,NL0010190906,W693B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J779,XPAR,,PAR
W725B.XPAR,NL0010191227,W725B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J7B4,XPAR,,PAR
W695B.XPAR,NL0010190922,W695B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J7K4,XPAR,,PAR
W712B.XPAR,NL0010191094,W712B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J7N1,XPAR,,PAR
W710B.XPAR,NL0010191078,W710B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J7R7,XPAR,,PAR
W729B.XPAR,NL0010191268,W729B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J7Y9,XPAR,,PAR
W718B.XPAR,NL0010191151,W718B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J813,XPAR,,PAR
W694B.XPAR,NL0010190914,W694B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J840,XPAR,,PAR
W720B.XPAR,NL0010191177,W720B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J8G7,XPAR,,PAR
W707B.XPAR,NL0010191045,W707B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J8K2,XPAR,,PAR
W697B.XPAR,NL0010190948,W697B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J8N9,XPAR,,PAR
W700B.XPAR,NL0010190971,W700B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J8S4,XPAR,,PAR
W728B.XPAR,NL0010191250,W728B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J8X8,XPAR,,PAR
W731B.XPAR,NL0010191284,W731B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J939,XPAR,,PAR
W704B.XPAR,NL0010191011,W704B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J966,XPAR,,PAR
W727B.XPAR,NL0010191243,W727B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J993,XPAR,,PAR
W708B.XPAR,NL0010191052,W708B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J9L9,XPAR,,PAR
W701B.XPAR,NL0010190989,W701B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J9P5,XPAR,,PAR
W719B.XPAR,NL0010191169,W719B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00362J9S2,XPAR,,PAR
W751B.XPAR,NL0010191482,W751B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JCF7,XPAR,,PAR
W743B.XPAR,NL0010191409,W743B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JCM9,XPAR,,PAR
W747B.XPAR,NL0010191441,W747B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JCQ5,XPAR,,PAR
W724B.XPAR,NL0010191219,W724B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JCT2,XPAR,,PAR
W760B.XPAR,NL0010191573,W760B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JCX7,XPAR,,PAR
W750B.XPAR,NL0010191474,W750B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JD01,XPAR,,PAR
W754B.XPAR,NL0010191516,W754B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JD65,XPAR,,PAR
W753B.XPAR,NL0010191508,W753B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDF5,XPAR,,PAR
W758B.XPAR,NL0010191557,W758B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDJ1,XPAR,,PAR
W752B.XPAR,NL0010191490,W752B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDM7,XPAR,,PAR
W759B.XPAR,NL0010191565,W759B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDQ3,XPAR,,PAR
W742B.XPAR,NL0010191391,W742B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDT0,XPAR,,PAR
W721B.XPAR,NL0010191185,W721B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JDX5,XPAR,,PAR
W741B.XPAR,NL0010191383,W741B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JF06,XPAR,,PAR
W748B.XPAR,NL0010191458,W748B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JF33,XPAR,,PAR
W757B.XPAR,NL0010191540,W757B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JF79,XPAR,,PAR
W744B.XPAR,NL0010191417,W744B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFB4,XPAR,,PAR
W723B.XPAR,NL0010191201,W723B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFG9,XPAR,,PAR
W749B.XPAR,NL0010191466,W749B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFK4,XPAR,,PAR
W745B.XPAR,NL0010191425,W745B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFS6,XPAR,,PAR
W722B.XPAR,NL0010191193,W722B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFW1,XPAR,,PAR
W761B.XPAR,NL0010191581,W761B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JFZ8,XPAR,,PAR
W746B.XPAR,NL0010191433,W746B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JG22,XPAR,,PAR
W755B.XPAR,NL0010191524,W755B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JG59,XPAR,,PAR
W756B.XPAR,NL0010191532,W756B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JGB2,XPAR,,PAR
W762B.XPAR,NL0010191599,W762B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG00363JGF8,XPAR,,PAR
W796B.XPAR,NL0010191938,W796B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036H4BT9,XPAR,,PAR
W799B.XPAR,NL0010191961,W799B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036H4C99,XPAR,,PAR
W797B.XPAR,NL0010191946,W797B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036H4CP1,XPAR,,PAR
W798B.XPAR,NL0010191953,W798B FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036H4DN1,XPAR,,PAR
9H26Z.XPAR,DE000CK540B8,9H26Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWLZ6,XPAR,,PAR
8H64Z.XPAR,DE000CK53YN2,8H64Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWM20,XPAR,,PAR
8H63Z.XPAR,DE000CK53YM4,8H63Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWM57,XPAR,,PAR
8H53Z.XPAR,DE000CK53YC5,8H53Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWM84,XPAR,,PAR
8H27Z.XPAR,DE000CK53XP9,8H27Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMC9,XPAR,,PAR
8H13Z.XPAR,DE000CK53XA1,8H13Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMG5,XPAR,,PAR
8H48Z.XPAR,DE000CK53Y85,8H48Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMK0,XPAR,,PAR
8H76Z.XPAR,DE000CK53YZ6,8H76Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMN7,XPAR,,PAR
9H23Z.XPAR,DE000CK53ZY6,9H23Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMR3,XPAR,,PAR
8H56Z.XPAR,DE000CK53YF8,8H56Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMV8,XPAR,,PAR
8H84Z.XPAR,DE000CK53Z68,8H84Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWMY5,XPAR,,PAR
8H85Z.XPAR,DE000CK53Z76,8H85Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWN19,XPAR,,PAR
9H11Z.XPAR,DE000CK53ZM1,9H11Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWN46,XPAR,,PAR
8H17Z.XPAR,DE000CK53XE3,8H17Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWN73,XPAR,,PAR
8H49Z.XPAR,DE000CK53Y93,8H49Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNB8,XPAR,,PAR
8H91Z.XPAR,DE000CK53ZC2,8H91Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNF4,XPAR,,PAR
8H34Z.XPAR,DE000CK53XV7,8H34Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNJ0,XPAR,,PAR
8H15Z.XPAR,DE000CK53XC7,8H15Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNM6,XPAR,,PAR
8H59Z.XPAR,DE000CK53YJ0,8H59Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNQ2,XPAR,,PAR
8H92Z.XPAR,DE000CK53ZD0,8H92Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNT9,XPAR,,PAR
8H36Z.XPAR,DE000CK53XX3,8H36Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWNY3,XPAR,,PAR
8H67Z.XPAR,DE000CK53YR3,8H67Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWP14,XPAR,,PAR
8H41Z.XPAR,DE000CK53Y10,8H41Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWP41,XPAR,,PAR
9H28Z.XPAR,DE000CK540D4,9H28Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWP78,XPAR,,PAR
8H26Z.XPAR,DE000CK53XN4,8H26Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPB3,XPAR,,PAR
8H23Z.XPAR,DE000CK53XK0,8H23Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPF9,XPAR,,PAR
9H27Z.XPAR,DE000CK540C6,9H27Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPJ5,XPAR,,PAR
8H46Z.XPAR,DE000CK53Y69,8H46Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPM1,XPAR,,PAR
8H78Z.XPAR,DE000CK53Z19,8H78Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPQ7,XPAR,,PAR
8H24Z.XPAR,DE000CK53XL8,8H24Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPT4,XPAR,,PAR
8H94Z.XPAR,DE000CK53ZF5,8H94Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWPX9,XPAR,,PAR
8H61Z.XPAR,DE000CK53YK8,8H61Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQ03,XPAR,,PAR
8H28Z.XPAR,DE000CK53XQ7,8H28Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQ30,XPAR,,PAR
8H77Z.XPAR,DE000CK53Z01,8H77Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQ67,XPAR,,PAR
8H97Z.XPAR,DE000CK53ZJ7,8H97Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQ94,XPAR,,PAR
8H31Z.XPAR,DE000CK53XS3,8H31Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQD9,XPAR,,PAR
8H89Z.XPAR,DE000CK53ZB4,8H89Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQH5,XPAR,,PAR
8H16Z.XPAR,DE000CK53XD5,8H16Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQL0,XPAR,,PAR
9H19Z.XPAR,DE000CK53ZV2,9H19Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQP6,XPAR,,PAR
8H93Z.XPAR,DE000CK53ZE8,8H93Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQS3,XPAR,,PAR
9H16Z.XPAR,DE000CK53ZS8,9H16Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWQX7,XPAR,,PAR
8H95Z.XPAR,DE000CK53ZG3,8H95Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWR01,XPAR,,PAR
8H66Z.XPAR,DE000CK53YQ5,8H66Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWR38,XPAR,,PAR
8H58Z.XPAR,DE000CK53YH4,8H58Z FP,EUR,FR,ENX/01,WARRANT-EQUITY,BBG0036NWR65,XPAR,,PAR
